         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Tue Jan 12 15:05:31 2016


                     Ending simulation time:     38119.252
                     Elapsed simulation time:    38119.252
                     CPU time used (seconds):     1652.666


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  3        300.00000  0.315    0.00105                             40
   > server  4        300.00000  0.283    0.00094                             36
   > server  5        300.00000  0.260    0.00087                             33
   > server  6        300.00000  0.252    0.00084                             32
   > server  7        300.00000  0.181    0.00060                             23
mem912       fcfs       0.00300  0.000    0.00257    0.00001    0.00459       98
disk912      fcfs       0.64000  0.002    0.00346    0.00222    0.64000      132
   > server  0          0.64000  0.001    0.00231                             88
   > server  1          0.64000  0.001    0.00079                             30
   > server  2          0.64000  0.000    0.00031                             12
   > server  3          0.64000  0.000    0.00005                              2
cpu913       rnd_rob  300.00000  2.298    0.00766    2.29805  300.00000      292
   > server  0        300.00000  0.370    0.00123                             47
   > server  1        300.00000  0.354    0.00118                             45
   > server  2        300.00000  0.323    0.00108                             41
   > server  3        300.00000  0.315    0.00105                             40
   > server  4        300.00000  0.275    0.00092                             35
   > server  5        300.00000  0.260    0.00087                             33
   > server  6        300.00000  0.220    0.00073                             28
   > server  7        300.00000  0.181    0.00060                             23
mem913       fcfs       0.00300  0.000    0.00428    0.00002    0.00510      163
disk913      fcfs       0.64000  0.004    0.00590    0.00388    0.65707      225
   > server  0          0.64000  0.002    0.00346                            132
   > server  1          0.64000  0.001    0.00147                             56
   > server  2          0.64000  0.000    0.00068                             26
   > server  3          0.64000  0.000    0.00029                             11
cpu914       rnd_rob  300.00000  2.290    0.00763    2.29018  300.00000      291
   > server  0        300.00000  0.362    0.00121                             46
   > server  1        300.00000  0.338    0.00113                             43
   > server  2        300.00000  0.323    0.00108                             41
   > server  3        300.00000  0.307    0.00102                             39
   > server  4        300.00000  0.275    0.00092                             35
   > server  5        300.00000  0.260    0.00087                             33
   > server  6        300.00000  0.236    0.00079                             30
   > server  7        300.00000  0.189    0.00063                             24
mem914       fcfs       0.00300  0.000    0.00380    0.00002    0.00468      145
disk914      fcfs       0.64000  0.003    0.00459    0.00307    0.66926      175
   > server  0          0.64000  0.002    0.00296                            113
   > server  1          0.64000  0.001    0.00108                             41
   > server  2          0.64000  0.000    0.00042                             16
   > server  3          0.64000  0.000    0.00013                              5
cpu915       rnd_rob  300.00000  2.267    0.00756    2.26657  300.00000      288
   > server  0        300.00000  0.362    0.00121                             46
   > server  1        300.00000  0.331    0.00110                             42
   > server  2        300.00000  0.299    0.00100                             38
   > server  3        300.00000  0.299    0.00100                             38
   > server  4        300.00000  0.283    0.00094                             36
   > server  5        300.00000  0.260    0.00087                             33
   > server  6        300.00000  0.244    0.00081                             31
   > server  7        300.00000  0.189    0.00063                             24
mem915       fcfs       0.00300  0.000    0.00346    0.00001    0.00423      132
disk915      fcfs       0.64000  0.003    0.00409    0.00272    0.66462      156
   > server  0          0.64000  0.002    0.00262                            100
   > server  1          0.64000  0.001    0.00110                             42
   > server  2          0.64000  0.000    0.00029                             11
   > server  3          0.64000  0.000    0.00008                              3
cpu916       rnd_rob  300.00000  2.298    0.00766    2.29805  300.00000      292
   > server  0        300.00000  0.362    0.00121                             46
   > server  1        300.00000  0.346    0.00115                             44
   > server  2        300.00000  0.323    0.00108                             41
   > server  3        300.00000  0.299    0.00100                             38
   > server  4        300.00000  0.275    0.00092                             35
   > server  5        300.00000  0.252    0.00084                             32
   > server  6        300.00000  0.228    0.00076                             29
   > server  7        300.00000  0.212    0.00071                             27
mem916       fcfs       0.00300  0.000    0.00244    0.00001    0.00429       93
disk916      fcfs       0.64000  0.002    0.00359    0.00230    0.64000      137
   > server  0          0.64000  0.002    0.00236                             90
   > server  1          0.64000  0.001    0.00092                             35
   > server  2          0.64000  0.000    0.00026                             10
   > server  3          0.64000  0.000    0.00005                              2
cpu917       rnd_rob  300.00000  2.282    0.00761    2.28231  300.00000      290
   > server  0        300.00000  0.354    0.00118                             45
   > server  1        300.00000  0.346    0.00115                             44
   > server  2        300.00000  0.315    0.00105                             40
   > server  3        300.00000  0.307    0.00102                             39
   > server  4        300.00000  0.275    0.00092                             35
   > server  5        300.00000  0.244    0.00081                             31
   > server  6        300.00000  0.236    0.00079                             30
   > server  7        300.00000  0.205    0.00068                             26
mem917       fcfs       0.00300  0.000    0.00223    0.00001    0.00413       85
disk917      fcfs       0.64000  0.002    0.00328    0.00212    0.64512      125
   > server  0          0.64000  0.001    0.00218                             83
   > server  1          0.64000  0.001    0.00081                             31
   > server  2          0.64000  0.000    0.00021                              8
   > server  3          0.64000  0.000    0.00008                              3
cpu918       rnd_rob  300.00000  2.322    0.00774    2.32166  300.00000      295
   > server  0        300.00000  0.362    0.00121                             46
   > server  1        300.00000  0.354    0.00118                             45
   > server  2        300.00000  0.315    0.00105                             40
   > server  3        300.00000  0.307    0.00102                             39
   > server  4        300.00000  0.283    0.00094                             36
   > server  5        300.00000  0.252    0.00084                             32
   > server  6        300.00000  0.244    0.00081                             31
   > server  7        300.00000  0.205    0.00068                             26
mem918       fcfs       0.00300  0.000    0.00367    0.00002    0.00431      140
disk918      fcfs       0.64000  0.004    0.00556    0.00386    0.69434      212
   > server  0          0.64000  0.002    0.00331                            126
   > server  1          0.64000  0.001    0.00136                             52
   > server  2          0.64000  0.000    0.00060                             23
   > server  3          0.64000  0.000    0.00029                             11
cpu919       rnd_rob  300.00000  2.330    0.00777    2.32953  300.00000      296
   > server  0        300.00000  0.362    0.00121                             46
   > server  1        300.00000  0.354    0.00118                             45
   > server  2        300.00000  0.315    0.00105                             40
   > server  3        300.00000  0.315    0.00105                             40
   > server  4        300.00000  0.283    0.00094                             36
   > server  5        300.00000  0.268    0.00089                             34
   > server  6        300.00000  0.244    0.00081                             31
   > server  7        300.00000  0.189    0.00063                             24
mem919       fcfs       0.00300  0.000    0.00299    0.00001    0.00421      114
disk919      fcfs       0.64000  0.003    0.00449    0.00302    0.67368      171
   > server  0          0.64000  0.002    0.00296                            113
   > server  1          0.64000  0.001    0.00108                             41
   > server  2          0.64000  0.000    0.00031                             12
   > server  3          0.64000  0.000    0.00013                              5
cpu920       rnd_rob  300.00000  2.880    0.00960    2.88043  300.00000      366
   > server  0        300.00000  0.449    0.00150                             57
   > server  1        300.00000  0.417    0.00139                             53
   > server  2        300.00000  0.394    0.00131                             50
   > server  3        300.00000  0.378    0.00126                             48
   > server  4        300.00000  0.354    0.00118                             45
   > server  5        300.00000  0.331    0.00110                             42
   > server  6        300.00000  0.307    0.00102                             39
   > server  7        300.00000  0.252    0.00084                             32
mem920       fcfs       0.00300  0.000    0.00357    0.00002    0.00501      136
disk920      fcfs       0.64000  0.002    0.00375    0.00240    0.64000      143
   > server  0          0.64000  0.002    0.00247                             94
   > server  1          0.64000  0.001    0.00089                             34
   > server  2          0.64000  0.000    0.00031                             12
   > server  3          0.64000  0.000    0.00008                              3
cpu921       rnd_rob  300.00000  2.936    0.00979    2.93552  300.00000      373
   > server  0        300.00000  0.449    0.00150                             57
   > server  1        300.00000  0.441    0.00147                             56
   > server  2        300.00000  0.409    0.00136                             52
   > server  3        300.00000  0.378    0.00126                             48
   > server  4        300.00000  0.354    0.00118                             45
   > server  5        300.00000  0.331    0.00110                             42
   > server  6        300.00000  0.323    0.00108                             41
   > server  7        300.00000  0.252    0.00084                             32
mem921       fcfs       0.00300  0.000    0.00304    0.00001    0.00489      116
disk921      fcfs       0.64000  0.002    0.00362    0.00232    0.64000      138
   > server  0          0.64000  0.001    0.00228                             87
   > server  1          0.64000  0.001    0.00087                             33
   > server  2          0.64000  0.000    0.00034                             13
   > server  3          0.64000  0.000    0.00013                              5
cpu922       rnd_rob  300.00000  2.951    0.00984    2.95126  300.00000      375
   > server  0        300.00000  0.441    0.00147                             56
   > server  1        300.00000  0.433    0.00144                             55
   > server  2        300.00000  0.417    0.00139                             53
   > server  3        300.00000  0.386    0.00129                             49
   > server  4        300.00000  0.378    0.00126                             48
   > server  5        300.00000  0.346    0.00115                             44
   > server  6        300.00000  0.299    0.00100                             38
   > server  7        300.00000  0.252    0.00084                             32
mem922       fcfs       0.00300  0.000    0.00215    0.00001    0.00428       82
disk922      fcfs       0.64000  0.002    0.00317    0.00207    0.65058      121
   > server  0          0.64000  0.001    0.00212                             81
   > server  1          0.64000  0.000    0.00063                             24
   > server  2          0.64000  0.000    0.00026                             10
   > server  3          0.64000  0.000    0.00016                              6
cpu923       rnd_rob  300.00000  2.943    0.00981    2.94339  300.00000      374
   > server  0        300.00000  0.449    0.00150                             57
   > server  1        300.00000  0.433    0.00144                             55
   > server  2        300.00000  0.401    0.00134                             51
   > server  3        300.00000  0.394    0.00131                             50
   > server  4        300.00000  0.370    0.00123                             47
   > server  5        300.00000  0.354    0.00118                             45
   > server  6        300.00000  0.299    0.00100                             38
   > server  7        300.00000  0.244    0.00081                             31
mem923       fcfs       0.00300  0.000    0.00338    0.00002    0.00495      129
disk923      fcfs       0.64000  0.002    0.00378    0.00247    0.65333      144
   > server  0          0.64000  0.002    0.00249                             95
   > server  1          0.64000  0.001    0.00089                             34
   > server  2          0.64000  0.000    0.00031                             12
   > server  3          0.64000  0.000    0.00008                              3
cpu924       rnd_rob  300.00000  2.920    0.00973    2.91978  300.00000      371
   > server  0        300.00000  0.449    0.00150                             57
   > server  1        300.00000  0.425    0.00142                             54
   > server  2        300.00000  0.409    0.00136                             52
   > server  3        300.00000  0.370    0.00123                             47
   > server  4        300.00000  0.370    0.00123                             47
   > server  5        300.00000  0.331    0.00110                             42
   > server  6        300.00000  0.299    0.00100                             38
   > server  7        300.00000  0.268    0.00089                             34
mem924       fcfs       0.00300  0.000    0.00338    0.00002    0.00470      129
disk924      fcfs       0.64000  0.003    0.00443    0.00299    0.67408      169
   > server  0          0.64000  0.002    0.00281                            107
   > server  1          0.64000  0.001    0.00113                             43
   > server  2          0.64000  0.000    0.00034                             13
   > server  3          0.64000  0.000    0.00016                              6
cpu925       rnd_rob  300.00000  3.046    0.01015    3.04571  300.00000      387
   > server  0        300.00000  0.456    0.00152                             58
   > server  1        300.00000  0.449    0.00150                             57
   > server  2        300.00000  0.433    0.00144                             55
   > server  3        300.00000  0.386    0.00129                             49
   > server  4        300.00000  0.370    0.00123                             47
   > server  5        300.00000  0.346    0.00115                             44
   > server  6        300.00000  0.323    0.00108                             41
   > server  7        300.00000  0.283    0.00094                             36
mem925       fcfs       0.00300  0.000    0.00422    0.00002    0.00518      161
disk925      fcfs       0.64000  0.003    0.00456    0.00297    0.65103      174
   > server  0          0.64000  0.002    0.00291                            111
   > server  1          0.64000  0.001    0.00108                             41
   > server  2          0.64000  0.000    0.00045                             17
   > server  3          0.64000  0.000    0.00013                              5
cpu926       rnd_rob  300.00000  2.959    0.00986    2.95913  300.00000      376
   > server  0        300.00000  0.449    0.00150                             57
   > server  1        300.00000  0.441    0.00147                             56
   > server  2        300.00000  0.417    0.00139                             53
   > server  3        300.00000  0.394    0.00131                             50
   > server  4        300.00000  0.354    0.00118                             45
   > server  5        300.00000  0.338    0.00113                             43
   > server  6        300.00000  0.331    0.00110                             42
   > server  7        300.00000  0.236    0.00079                             30
mem926       fcfs       0.00300  0.000    0.00386    0.00002    0.00502      147
disk926      fcfs       0.64000  0.003    0.00475    0.00307    0.64707      181
   > server  0          0.64000  0.002    0.00294                            112
   > server  1          0.64000  0.001    0.00113                             43
   > server  2          0.64000  0.000    0.00045                             17
   > server  3          0.64000  0.000    0.00024                              9
cpu927       rnd_rob  300.00000  2.928    0.00976    2.92765  300.00000      372
   > server  0        300.00000  0.433    0.00144                             55
   > server  1        300.00000  0.417    0.00139                             53
   > server  2        300.00000  0.409    0.00136                             52
   > server  3        300.00000  0.394    0.00131                             50
   > server  4        300.00000  0.370    0.00123                             47
   > server  5        300.00000  0.331    0.00110                             42
   > server  6        300.00000  0.315    0.00105                             40
   > server  7        300.00000  0.260    0.00087                             33
mem927       fcfs       0.00300  0.000    0.00459    0.00003    0.00597      175
disk927      fcfs       0.64000  0.003    0.00480    0.00311    0.64699      183
   > server  0          0.64000  0.002    0.00291                            111
   > server  1          0.64000  0.001    0.00123                             47
   > server  2          0.64000  0.000    0.00052                             20
   > server  3          0.64000  0.000    0.00013                              5
cpu928       rnd_rob  300.00000  0.866    0.00289    0.86570  300.00000      110
   > server  0        300.00000  0.142    0.00047                             18
   > server  1        300.00000  0.126    0.00042                             16
   > server  2        300.00000  0.118    0.00039                             15
   > server  3        300.00000  0.110    0.00037                             14
   > server  4        300.00000  0.102    0.00034                             13
   > server  5        300.00000  0.094    0.00031                             12
   > server  6        300.00000  0.087    0.00029                             11
   > server  7        300.00000  0.087    0.00029                             11
mem928       fcfs       0.00300  0.000    0.00273    0.00001    0.00421      104
disk928      fcfs       0.64000  0.002    0.00378    0.00245    0.64889      144
   > server  0          0.64000  0.002    0.00249                             95
   > server  1          0.64000  0.001    0.00087                             33
   > server  2          0.64000  0.000    0.00034                             13
   > server  3          0.64000  0.000    0.00008                              3
cpu929       rnd_rob  300.00000  0.732    0.00244    0.73191  300.00000       93
   > server  0        300.00000  0.118    0.00039                             15
   > server  1        300.00000  0.110    0.00037                             14
   > server  2        300.00000  0.102    0.00034                             13
   > server  3        300.00000  0.102    0.00034                             13
   > server  4        300.00000  0.087    0.00029                             11
   > server  5        300.00000  0.079    0.00026                             10
   > server  6        300.00000  0.071    0.00024                              9
   > server  7        300.00000  0.063    0.00021                              8
mem929       fcfs       0.00300  0.000    0.00226    0.00001    0.00412       86
disk929      fcfs       0.64000  0.002    0.00304    0.00201    0.66207      116
   > server  0          0.64000  0.001    0.00215                             82
   > server  1          0.64000  0.000    0.00055                             21
   > server  2          0.64000  0.000    0.00024                              9
   > server  3          0.64000  0.000    0.00010                              4
cpu930       rnd_rob  300.00000  0.716    0.00239    0.71617  300.00000       91
   > server  0        300.00000  0.118    0.00039                             15
   > server  1        300.00000  0.110    0.00037                             14
   > server  2        300.00000  0.102    0.00034                             13
   > server  3        300.00000  0.087    0.00029                             11
   > server  4        300.00000  0.087    0.00029                             11
   > server  5        300.00000  0.071    0.00024                              9
   > server  6        300.00000  0.071    0.00024                              9
   > server  7        300.00000  0.071    0.00024                              9
mem930       fcfs       0.00300  0.000    0.00291    0.00001    0.00430      111
disk930      fcfs       0.64000  0.002    0.00346    0.00223    0.64485      132
   > server  0          0.64000  0.001    0.00223                             85
   > server  1          0.64000  0.000    0.00076                             29
   > server  2          0.64000  0.000    0.00034                             13
   > server  3          0.64000  0.000    0.00013                              5
cpu931       rnd_rob  300.00000  0.779    0.00260    0.77913  300.00000       99
   > server  0        300.00000  0.126    0.00042                             16
   > server  1        300.00000  0.110    0.00037                             14
   > server  2        300.00000  0.110    0.00037                             14
   > server  3        300.00000  0.102    0.00034                             13
   > server  4        300.00000  0.094    0.00031                             12
   > server  5        300.00000  0.087    0.00029                             11
   > server  6        300.00000  0.087    0.00029                             11
   > server  7        300.00000  0.063    0.00021                              8
mem931       fcfs       0.00300  0.000    0.00283    0.00001    0.00428      108
disk931      fcfs       0.64000  0.002    0.00365    0.00237    0.64921      139
   > server  0          0.64000  0.002    0.00265                            101
   > server  1          0.64000  0.000    0.00073                             28
   > server  2          0.64000  0.000    0.00021                              8
   > server  3          0.64000  0.000    0.00005                              2
cpu932       rnd_rob  300.00000  0.913    0.00304    0.91292  300.00000      116
   > server  0        300.00000  0.142    0.00047                             18
   > server  1        300.00000  0.134    0.00045                             17
   > server  2        300.00000  0.126    0.00042                             16
   > server  3        300.00000  0.118    0.00039                             15
   > server  4        300.00000  0.110    0.00037                             14
   > server  5        300.00000  0.110    0.00037                             14
   > server  6        300.00000  0.094    0.00031                             12
   > server  7        300.00000  0.079    0.00026                             10
mem932       fcfs       0.00300  0.000    0.00228    0.00001    0.00483       87
disk932      fcfs       0.64000  0.002    0.00289    0.00186    0.64582      110
   > server  0          0.64000  0.001    0.00207                             79
   > server  1          0.64000  0.000    0.00063                             24
   > server  2          0.64000  0.000    0.00013                              5
   > server  3          0.64000  0.000    0.00005                              2
cpu933       rnd_rob  300.00000  0.779    0.00260    0.77913  300.00000       99
   > server  0        300.00000  0.118    0.00039                             15
   > server  1        300.00000  0.110    0.00037                             14
   > server  2        300.00000  0.102    0.00034                             13
   > server  3        300.00000  0.094    0.00031                             12
   > server  4        300.00000  0.094    0.00031                             12
   > server  5        300.00000  0.094    0.00031                             12
   > server  6        300.00000  0.094    0.00031                             12
   > server  7        300.00000  0.071    0.00024                              9
mem933       fcfs       0.00300  0.000    0.00202    0.00001    0.00448       77
disk933      fcfs       0.64000  0.002    0.00302    0.00195    0.64557      115
   > server  0          0.64000  0.001    0.00218                             83
   > server  1          0.64000  0.000    0.00066                             25
   > server  2          0.64000  0.000    0.00016                              6
   > server  3          0.64000  0.000    0.00003                              1
cpu934       rnd_rob  300.00000  0.763    0.00254    0.76339  300.00000       97
   > server  0        300.00000  0.118    0.00039                             15
   > server  1        300.00000  0.102    0.00034                             13
   > server  2        300.00000  0.102    0.00034                             13
   > server  3        300.00000  0.102    0.00034                             13
   > server  4        300.00000  0.094    0.00031                             12
   > server  5        300.00000  0.094    0.00031                             12
   > server  6        300.00000  0.087    0.00029                             11
   > server  7        300.00000  0.063    0.00021                              8
mem934       fcfs       0.00300  0.000    0.00181    0.00001    0.00378       69
disk934      fcfs       0.64000  0.002    0.00257    0.00165    0.64000       98
   > server  0          0.64000  0.001    0.00178                             68
   > server  1          0.64000  0.000    0.00055                             21
   > server  2          0.64000  0.000    0.00016                              6
   > server  3          0.64000  0.000    0.00008                              3
cpu935       rnd_rob  300.00000  0.756    0.00252    0.75552  300.00000       96
   > server  0        300.00000  0.118    0.00039                             15
   > server  1        300.00000  0.102    0.00034                             13
   > server  2        300.00000  0.102    0.00034                             13
   > server  3        300.00000  0.094    0.00031                             12
   > server  4        300.00000  0.094    0.00031                             12
   > server  5        300.00000  0.094    0.00031                             12
   > server  6        300.00000  0.079    0.00026                             10
   > server  7        300.00000  0.071    0.00024                              9
mem935       fcfs       0.00300  0.000    0.00283    0.00001    0.00475      108
disk935      fcfs       0.64000  0.002    0.00346    0.00222    0.64000      132
   > server  0          0.64000  0.002    0.00252                             96
   > server  1          0.64000  0.000    0.00076                             29
   > server  2          0.64000  0.000    0.00016                              6
   > server  3          0.64000  0.000    0.00003                              1
cpu936       rnd_rob  300.00000  1.897    0.00632    1.89668  300.00000      241
   > server  0        300.00000  0.275    0.00092                             35
   > server  1        300.00000  0.268    0.00089                             34
   > server  2        300.00000  0.252    0.00084                             32
   > server  3        300.00000  0.244    0.00081                             31
   > server  4        300.00000  0.228    0.00076                             29
   > server  5        300.00000  0.228    0.00076                             29
   > server  6        300.00000  0.220    0.00073                             28
   > server  7        300.00000  0.181    0.00060                             23
mem936       fcfs       0.00300  0.000    0.00247    0.00001    0.00437       94
disk936      fcfs       0.64000  0.002    0.00315    0.00203    0.64533      120
   > server  0          0.64000  0.001    0.00212                             81
   > server  1          0.64000  0.000    0.00073                             28
   > server  2          0.64000  0.000    0.00021                              8
   > server  3          0.64000  0.000    0.00008                              3
cpu937       rnd_rob  300.00000  2.054    0.00685    2.05408  300.00000      261
   > server  0        300.00000  0.307    0.00102                             39
   > server  1        300.00000  0.299    0.00100                             38
   > server  2        300.00000  0.283    0.00094                             36
   > server  3        300.00000  0.268    0.00089                             34
   > server  4        300.00000  0.260    0.00087                             33
   > server  5        300.00000  0.236    0.00079                             30
   > server  6        300.00000  0.220    0.00073                             28
   > server  7        300.00000  0.181    0.00060                             23
mem937       fcfs       0.00300  0.000    0.00278    0.00001    0.00450      106
disk937      fcfs       0.64000  0.002    0.00386    0.00259    0.67048      147
   > server  0          0.64000  0.002    0.00249                             95
   > server  1          0.64000  0.001    0.00089                             34
   > server  2          0.64000  0.000    0.00031                             12
   > server  3          0.64000  0.000    0.00016                              6
cpu938       rnd_rob  300.00000  1.849    0.00616    1.84946  300.00000      235
   > server  0        300.00000  0.275    0.00092                             35
   > server  1        300.00000  0.268    0.00089                             34
   > server  2        300.00000  0.252    0.00084                             32
   > server  3        300.00000  0.236    0.00079                             30
   > server  4        300.00000  0.220    0.00073                             28
   > server  5        300.00000  0.212    0.00071                             27
   > server  6        300.00000  0.205    0.00068                             26
   > server  7        300.00000  0.181    0.00060                             23
mem938       fcfs       0.00300  0.000    0.00302    0.00001    0.00415      115
disk938      fcfs       0.64000  0.002    0.00312    0.00201    0.64538      119
   > server  0          0.64000  0.001    0.00205                             78
   > server  1          0.64000  0.000    0.00068                             26
   > server  2          0.64000  0.000    0.00026                             10
   > server  3          0.64000  0.000    0.00013                              5
cpu939       rnd_rob  300.00000  1.905    0.00635    1.90455  300.00000      242
   > server  0        300.00000  0.291    0.00097                             37
   > server  1        300.00000  0.260    0.00087                             33
   > server  2        300.00000  0.252    0.00084                             32
   > server  3        300.00000  0.252    0.00084                             32
   > server  4        300.00000  0.236    0.00079                             30
   > server  5        300.00000  0.228    0.00076                             29
   > server  6        300.00000  0.212    0.00071                             27
   > server  7        300.00000  0.173    0.00058                             22
mem939       fcfs       0.00300  0.000    0.00239    0.00001    0.00438       91
disk939      fcfs       0.64000  0.002    0.00294    0.00193    0.65714      112
   > server  0          0.64000  0.001    0.00192                             73
   > server  1          0.64000  0.000    0.00068                             26
   > server  2          0.64000  0.000    0.00024                              9
   > server  3          0.64000  0.000    0.00010                              4
cpu940       rnd_rob  300.00000  1.842    0.00614    1.84159  300.00000      234
   > server  0        300.00000  0.283    0.00094                             36
   > server  1        300.00000  0.260    0.00087                             33
   > server  2        300.00000  0.260    0.00087                             33
   > server  3        300.00000  0.252    0.00084                             32
   > server  4        300.00000  0.228    0.00076                             29
   > server  5        300.00000  0.205    0.00068                             26
   > server  6        300.00000  0.189    0.00063                             24
   > server  7        300.00000  0.165    0.00055                             21
mem940       fcfs       0.00300  0.000    0.00249    0.00001    0.00429       95
disk940      fcfs       0.64000  0.002    0.00262    0.00168    0.64000      100
   > server  0          0.64000  0.001    0.00189                             72
   > server  1          0.64000  0.000    0.00052                             20
   > server  2          0.64000  0.000    0.00021                              8
cpu941       rnd_rob  300.00000  1.857    0.00619    1.85733  300.00000      236
   > server  0        300.00000  0.283    0.00094                             36
   > server  1        300.00000  0.252    0.00084                             32
   > server  2        300.00000  0.244    0.00081                             31
   > server  3        300.00000  0.228    0.00076                             29
   > server  4        300.00000  0.228    0.00076                             29
   > server  5        300.00000  0.220    0.00073                             28
   > server  6        300.00000  0.205    0.00068                             26
   > server  7        300.00000  0.197    0.00066                             25
mem941       fcfs       0.00300  0.000    0.00304    0.00001    0.00486      116
disk941      fcfs       0.64000  0.002    0.00354    0.00233    0.65896      135
   > server  0          0.64000  0.001    0.00231                             88
   > server  1          0.64000  0.000    0.00073                             28
   > server  2          0.64000  0.000    0.00029                             11
   > server  3          0.64000  0.000    0.00021                              8
cpu942       rnd_rob  300.00000  2.038    0.00679    2.03834  300.00000      259
   > server  0        300.00000  0.315    0.00105                             40
   > server  1        300.00000  0.299    0.00100                             38
   > server  2        300.00000  0.283    0.00094                             36
   > server  3        300.00000  0.260    0.00087                             33
   > server  4        300.00000  0.252    0.00084                             32
   > server  5        300.00000  0.236    0.00079                             30
   > server  6        300.00000  0.205    0.00068                             26
   > server  7        300.00000  0.189    0.00063                             24
mem942       fcfs       0.00300  0.000    0.00286    0.00001    0.00495      109
disk942      fcfs       0.64000  0.002    0.00349    0.00225    0.64481      133
   > server  0          0.64000  0.001    0.00231                             88
   > server  1          0.64000  0.001    0.00079                             30
   > server  2          0.64000  0.000    0.00026                             10
   > server  3          0.64000  0.000    0.00013                              5
cpu943       rnd_rob  300.00000  2.062    0.00687    2.06195  300.00000      262
   > server  0        300.00000  0.307    0.00102                             39
   > server  1        300.00000  0.307    0.00102                             39
   > server  2        300.00000  0.275    0.00092                             35
   > server  3        300.00000  0.268    0.00089                             34
   > server  4        300.00000  0.260    0.00087                             33
   > server  5        300.00000  0.236    0.00079                             30
   > server  6        300.00000  0.220    0.00073                             28
   > server  7        300.00000  0.189    0.00063                             24
mem943       fcfs       0.00300  0.000    0.00338    0.00002    0.00498      129
disk943      fcfs       0.64000  0.002    0.00357    0.00237    0.66353      136
   > server  0          0.64000  0.001    0.00231                             88
   > server  1          0.64000  0.001    0.00087                             33
   > server  2          0.64000  0.000    0.00029                             11
   > server  3          0.64000  0.000    0.00010                              4
cpu944       rnd_rob  300.00000  0.512    0.00171    0.51155  300.00000       65
   > server  0        300.00000  0.087    0.00029                             11
   > server  1        300.00000  0.087    0.00029                             11
   > server  2        300.00000  0.079    0.00026                             10
   > server  3        300.00000  0.071    0.00024                              9
   > server  4        300.00000  0.055    0.00018                              7
   > server  5        300.00000  0.055    0.00018                              7
   > server  6        300.00000  0.039    0.00013                              5
   > server  7        300.00000  0.039    0.00013                              5
mem944       fcfs       0.00300  0.000    0.00359    0.00002    0.00517      137
disk944      fcfs       0.64000  0.002    0.00388    0.00257    0.66162      148
   > server  0          0.64000  0.001    0.00231                             88
   > server  1          0.64000  0.001    0.00100                             38
   > server  2          0.64000  0.000    0.00039                             15
   > server  3          0.64000  0.000    0.00018                              7
cpu945       rnd_rob  300.00000  0.543    0.00181    0.54303  300.00000       69
   > server  0        300.00000  0.094    0.00031                             12
   > server  1        300.00000  0.079    0.00026                             10
   > server  2        300.00000  0.079    0.00026                             10
   > server  3        300.00000  0.071    0.00024                              9
   > server  4        300.00000  0.063    0.00021                              8
   > server  5        300.00000  0.063    0.00021                              8
   > server  6        300.00000  0.063    0.00021                              8
   > server  7        300.00000  0.031    0.00010                              4
mem945       fcfs       0.00300  0.000    0.00260    0.00001    0.00506       99
disk945      fcfs       0.64000  0.002    0.00373    0.00247    0.66254      142
   > server  0          0.64000  0.002    0.00249                             95
   > server  1          0.64000  0.001    0.00079                             30
   > server  2          0.64000  0.000    0.00029                             11
   > server  3          0.64000  0.000    0.00016                              6
cpu946       rnd_rob  300.00000  0.519    0.00173    0.51942  300.00000       66
   > server  0        300.00000  0.087    0.00029                             11
   > server  1        300.00000  0.079    0.00026                             10
   > server  2        300.00000  0.079    0.00026                             10
   > server  3        300.00000  0.063    0.00021                              8
   > server  4        300.00000  0.063    0.00021                              8
   > server  5        300.00000  0.055    0.00018                              7
   > server  6        300.00000  0.055    0.00018                              7
   > server  7        300.00000  0.039    0.00013                              5
mem946       fcfs       0.00300  0.000    0.00226    0.00001    0.00460       86
disk946      fcfs       0.64000  0.002    0.00299    0.00195    0.65123      114
   > server  0          0.64000  0.001    0.00199                             76
   > server  1          0.64000  0.000    0.00071                             27
   > server  2          0.64000  0.000    0.00024                              9
   > server  3          0.64000  0.000    0.00005                              2
cpu947       rnd_rob  300.00000  0.527    0.00176    0.52729  300.00000       67
   > server  0        300.00000  0.087    0.00029                             11
   > server  1        300.00000  0.079    0.00026                             10
   > server  2        300.00000  0.079    0.00026                             10
   > server  3        300.00000  0.071    0.00024                              9
   > server  4        300.00000  0.071    0.00024                              9
   > server  5        300.00000  0.063    0.00021                              8
   > server  6        300.00000  0.047    0.00016                              6
   > server  7        300.00000  0.031    0.00010                              4
mem947       fcfs       0.00300  0.000    0.00171    0.00001    0.00452       65
disk947      fcfs       0.64000  0.002    0.00275    0.00176    0.64000      105
   > server  0          0.64000  0.001    0.00176                             67
   > server  1          0.64000  0.000    0.00071                             27
   > server  2          0.64000  0.000    0.00024                              9
   > server  3          0.64000  0.000    0.00005                              2
cpu948       rnd_rob  300.00000  0.669    0.00223    0.66895  300.00000       85
   > server  0        300.00000  0.110    0.00037                             14
   > server  1        300.00000  0.102    0.00034                             13
   > server  2        300.00000  0.094    0.00031                             12
   > server  3        300.00000  0.094    0.00031                             12
   > server  4        300.00000  0.079    0.00026                             10
