         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Fri Mar  4 12:21:46 2016


                     Ending simulation time:     41701.362
                     Elapsed simulation time:    41701.362
                     CPU time used (seconds):     2271.898


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  2          0.64000  0.000    0.00007                              3
cpu1106      rnd_rob  300.00000  3.655    0.01218    3.65456  300.00000      508
   > server  0        300.00000  0.568    0.00189                             79
   > server  1        300.00000  0.532    0.00177                             74
   > server  2        300.00000  0.511    0.00170                             71
   > server  3        300.00000  0.475    0.00158                             66
   > server  4        300.00000  0.453    0.00151                             63
   > server  5        300.00000  0.403    0.00134                             56
   > server  6        300.00000  0.388    0.00129                             54
   > server  7        300.00000  0.324    0.00108                             45
mem1106      fcfs       0.00300  0.000    0.00189    0.00001    0.00357       79
disk1106     fcfs       0.64000  0.002    0.00271    0.00176    0.65133      113
   > server  0          0.64000  0.001    0.00233                             97
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00007                              3
   > server  3          0.64000  0.000    0.00005                              2
cpu1107      rnd_rob  300.00000  3.726    0.01242    3.72650  300.00000      518
   > server  0        300.00000  0.576    0.00192                             80
   > server  1        300.00000  0.547    0.00182                             76
   > server  2        300.00000  0.496    0.00165                             69
   > server  3        300.00000  0.468    0.00156                             65
   > server  4        300.00000  0.453    0.00151                             63
   > server  5        300.00000  0.432    0.00144                             60
   > server  6        300.00000  0.403    0.00134                             56
   > server  7        300.00000  0.353    0.00118                             49
mem1107      fcfs       0.00300  0.000    0.00182    0.00001    0.00351       76
disk1107     fcfs       0.64000  0.002    0.00276    0.00178    0.64557      115
   > server  0          0.64000  0.002    0.00240                            100
   > server  1          0.64000  0.000    0.00019                              8
   > server  2          0.64000  0.000    0.00010                              4
   > server  3          0.64000  0.000    0.00007                              3
cpu1108      rnd_rob  300.00000  3.928    0.01309    3.92793  300.00000      546
   > server  0        300.00000  0.554    0.00185                             77
   > server  1        300.00000  0.532    0.00177                             74
   > server  2        300.00000  0.518    0.00173                             72
   > server  3        300.00000  0.504    0.00168                             70
   > server  4        300.00000  0.496    0.00165                             69
   > server  5        300.00000  0.468    0.00156                             65
   > server  6        300.00000  0.446    0.00149                             62
   > server  7        300.00000  0.410    0.00137                             57
mem1108      fcfs       0.00300  0.000    0.01122    0.00004    0.00345      468
disk1108     fcfs       0.64000  0.001    0.00185    0.00118    0.64000       77
   > server  0          0.64000  0.001    0.00163                             68
   > server  1          0.64000  0.000    0.00017                              7
   > server  2          0.64000  0.000    0.00005                              2
cpu1109      rnd_rob  300.00000  3.978    0.01326    3.97829  300.00000      553
   > server  0        300.00000  0.561    0.00187                             78
   > server  1        300.00000  0.547    0.00182                             76
   > server  2        300.00000  0.532    0.00177                             74
   > server  3        300.00000  0.525    0.00175                             73
   > server  4        300.00000  0.489    0.00163                             68
   > server  5        300.00000  0.482    0.00161                             67
   > server  6        300.00000  0.446    0.00149                             62
   > server  7        300.00000  0.396    0.00132                             55
mem1109      fcfs       0.00300  0.000    0.00962    0.00003    0.00337      401
disk1109     fcfs       0.64000  0.002    0.00309    0.00200    0.64496      129
   > server  0          0.64000  0.002    0.00240                            100
   > server  1          0.64000  0.000    0.00053                             22
   > server  2          0.64000  0.000    0.00012                              5
   > server  3          0.64000  0.000    0.00005                              2
cpu1110      rnd_rob  300.00000  3.885    0.01295    3.88477  300.00000      540
   > server  0        300.00000  0.547    0.00182                             76
   > server  1        300.00000  0.532    0.00177                             74
   > server  2        300.00000  0.532    0.00177                             74
   > server  3        300.00000  0.489    0.00163                             68
   > server  4        300.00000  0.482    0.00161                             67
   > server  5        300.00000  0.453    0.00151                             63
   > server  6        300.00000  0.432    0.00144                             60
   > server  7        300.00000  0.417    0.00139                             58
mem1110      fcfs       0.00300  0.000    0.01129    0.00004    0.00371      471
disk1110     fcfs       0.64000  0.001    0.00213    0.00137    0.64000       89
   > server  0          0.64000  0.001    0.00185                             77
   > server  1          0.64000  0.000    0.00022                              9
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00002                              1
cpu1111      rnd_rob  300.00000  3.691    0.01230    3.69053  300.00000      513
   > server  0        300.00000  0.547    0.00182                             76
   > server  1        300.00000  0.525    0.00175                             73
   > server  2        300.00000  0.518    0.00173                             72
   > server  3        300.00000  0.482    0.00161                             67
   > server  4        300.00000  0.453    0.00151                             63
   > server  5        300.00000  0.424    0.00141                             59
   > server  6        300.00000  0.388    0.00129                             54
   > server  7        300.00000  0.353    0.00118                             49
mem1111      fcfs       0.00300  0.000    0.00588    0.00002    0.00337      245
disk1111     fcfs       0.64000  0.002    0.00261    0.00167    0.64000      109
   > server  0          0.64000  0.001    0.00233                             97
   > server  1          0.64000  0.000    0.00024                             10
   > server  2          0.64000  0.000    0.00005                              2
cpu1112      rnd_rob  300.00000  5.431    0.01810    5.43148  300.00000      755
   > server  0        300.00000  0.719    0.00240                            100
   > server  1        300.00000  0.719    0.00240                            100
   > server  2        300.00000  0.698    0.00233                             97
   > server  3        300.00000  0.691    0.00230                             96
   > server  4        300.00000  0.669    0.00223                             93
   > server  5        300.00000  0.655    0.00218                             91
   > server  6        300.00000  0.640    0.00213                             89
   > server  7        300.00000  0.640    0.00213                             89
mem1112      fcfs       0.00300  0.000    0.02434    0.00008    0.00331     1015
disk1112     fcfs       0.64000  0.001    0.00101    0.00064    0.64000       42
   > server  0          0.64000  0.001    0.00091                             38
   > server  1          0.64000  0.000    0.00007                              3
   > server  2          0.64000  0.000    0.00002                              1
cpu1113      rnd_rob  300.00000  5.158    0.01719    5.15810  300.00000      717
   > server  0        300.00000  0.698    0.00233                             97
   > server  1        300.00000  0.691    0.00230                             96
   > server  2        300.00000  0.655    0.00218                             91
   > server  3        300.00000  0.647    0.00216                             90
   > server  4        300.00000  0.640    0.00213                             89
   > server  5        300.00000  0.626    0.00209                             87
   > server  6        300.00000  0.604    0.00201                             84
   > server  7        300.00000  0.597    0.00199                             83
mem1113      fcfs       0.00300  0.000    0.02110    0.00007    0.00348      880
disk1113     fcfs       0.64000  0.001    0.00144    0.00092    0.64000       60
   > server  0          0.64000  0.001    0.00137                             57
   > server  1          0.64000  0.000    0.00007                              3
cpu1114      rnd_rob  300.00000  5.194    0.01731    5.19407  300.00000      722
   > server  0        300.00000  0.712    0.00237                             99
   > server  1        300.00000  0.705    0.00235                             98
   > server  2        300.00000  0.676    0.00225                             94
   > server  3        300.00000  0.655    0.00218                             91
   > server  4        300.00000  0.647    0.00216                             90
   > server  5        300.00000  0.619    0.00206                             86
   > server  6        300.00000  0.611    0.00204                             85
   > server  7        300.00000  0.568    0.00189                             79
mem1114      fcfs       0.00300  0.000    0.01969    0.00006    0.00322      821
disk1114     fcfs       0.64000  0.001    0.00139    0.00089    0.64000       58
   > server  0          0.64000  0.001    0.00122                             51
   > server  1          0.64000  0.000    0.00010                              4
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00002                              1
cpu1115      rnd_rob  300.00000  5.079    0.01693    5.07897  300.00000      706
   > server  0        300.00000  0.705    0.00235                             98
   > server  1        300.00000  0.683    0.00228                             95
   > server  2        300.00000  0.669    0.00223                             93
   > server  3        300.00000  0.640    0.00213                             89
   > server  4        300.00000  0.626    0.00209                             87
   > server  5        300.00000  0.597    0.00199                             83
   > server  6        300.00000  0.583    0.00194                             81
   > server  7        300.00000  0.576    0.00192                             80
mem1115      fcfs       0.00300  0.000    0.01712    0.00006    0.00330      714
disk1115     fcfs       0.64000  0.001    0.00151    0.00097    0.64000       63
   > server  0          0.64000  0.001    0.00132                             55
   > server  1          0.64000  0.000    0.00014                              6
   > server  2          0.64000  0.000    0.00005                              2
cpu1116      rnd_rob  300.00000  5.266    0.01755    5.26602  300.00000      732
   > server  0        300.00000  0.712    0.00237                             99
   > server  1        300.00000  0.705    0.00235                             98
   > server  2        300.00000  0.691    0.00230                             96
   > server  3        300.00000  0.669    0.00223                             93
   > server  4        300.00000  0.647    0.00216                             90
   > server  5        300.00000  0.626    0.00209                             87
   > server  6        300.00000  0.611    0.00204                             85
   > server  7        300.00000  0.604    0.00201                             84
mem1116      fcfs       0.00300  0.000    0.02269    0.00008    0.00342      946
disk1116     fcfs       0.64000  0.001    0.00113    0.00072    0.64000       47
   > server  0          0.64000  0.001    0.00096                             40
   > server  1          0.64000  0.000    0.00012                              5
   > server  2          0.64000  0.000    0.00002                              1
   > server  3          0.64000  0.000    0.00002                              1
cpu1117      rnd_rob  300.00000  5.352    0.01784    5.35234  300.00000      744
   > server  0        300.00000  0.727    0.00242                            101
   > server  1        300.00000  0.712    0.00237                             99
   > server  2        300.00000  0.698    0.00233                             97
   > server  3        300.00000  0.683    0.00228                             95
   > server  4        300.00000  0.655    0.00218                             91
   > server  5        300.00000  0.647    0.00216                             90
   > server  6        300.00000  0.626    0.00209                             87
   > server  7        300.00000  0.604    0.00201                             84
mem1117      fcfs       0.00300  0.000    0.02424    0.00009    0.00365     1011
disk1117     fcfs       0.64000  0.001    0.00122    0.00078    0.64000       51
   > server  0          0.64000  0.001    0.00110                             46
   > server  1          0.64000  0.000    0.00007                              3
   > server  2          0.64000  0.000    0.00002                              1
   > server  3          0.64000  0.000    0.00002                              1
cpu1118      rnd_rob  300.00000  5.201    0.01734    5.20127  300.00000      723
   > server  0        300.00000  0.712    0.00237                             99
   > server  1        300.00000  0.683    0.00228                             95
   > server  2        300.00000  0.662    0.00221                             92
   > server  3        300.00000  0.655    0.00218                             91
   > server  4        300.00000  0.633    0.00211                             88
   > server  5        300.00000  0.633    0.00211                             88
   > server  6        300.00000  0.619    0.00206                             86
   > server  7        300.00000  0.604    0.00201                             84
mem1118      fcfs       0.00300  0.000    0.02115    0.00007    0.00328      882
disk1118     fcfs       0.64000  0.001    0.00156    0.00100    0.64000       65
   > server  0          0.64000  0.001    0.00137                             57
   > server  1          0.64000  0.000    0.00017                              7
   > server  2          0.64000  0.000    0.00002                              1
cpu1119      rnd_rob  300.00000  5.115    0.01705    5.11494  300.00000      711
   > server  0        300.00000  0.691    0.00230                             96
   > server  1        300.00000  0.683    0.00228                             95
   > server  2        300.00000  0.662    0.00221                             92
   > server  3        300.00000  0.647    0.00216                             90
   > server  4        300.00000  0.619    0.00206                             86
   > server  5        300.00000  0.619    0.00206                             86
   > server  6        300.00000  0.604    0.00201                             84
   > server  7        300.00000  0.590    0.00197                             82
mem1119      fcfs       0.00300  0.000    0.01803    0.00006    0.00321      752
disk1119     fcfs       0.64000  0.001    0.00094    0.00060    0.64000       39
   > server  0          0.64000  0.001    0.00082                             34
   > server  1          0.64000  0.000    0.00012                              5
cpu1120      rnd_rob  300.00000  5.172    0.01724    5.17249  300.00000      719
   > server  0        300.00000  0.698    0.00233                             97
   > server  1        300.00000  0.683    0.00228                             95
   > server  2        300.00000  0.676    0.00225                             94
   > server  3        300.00000  0.662    0.00221                             92
   > server  4        300.00000  0.633    0.00211                             88
   > server  5        300.00000  0.626    0.00209                             87
   > server  6        300.00000  0.604    0.00201                             84
   > server  7        300.00000  0.590    0.00197                             82
mem1120      fcfs       0.00300  0.000    0.01875    0.00006    0.00330      782
disk1120     fcfs       0.64000  0.001    0.00165    0.00107    0.64928       69
   > server  0          0.64000  0.001    0.00137                             57
   > server  1          0.64000  0.000    0.00022                              9
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00002                              1
cpu1121      rnd_rob  300.00000  5.122    0.01707    5.12213  300.00000      712
   > server  0        300.00000  0.683    0.00228                             95
   > server  1        300.00000  0.676    0.00225                             94
   > server  2        300.00000  0.662    0.00221                             92
   > server  3        300.00000  0.647    0.00216                             90
   > server  4        300.00000  0.633    0.00211                             88
   > server  5        300.00000  0.619    0.00206                             86
   > server  6        300.00000  0.619    0.00206                             86
   > server  7        300.00000  0.583    0.00194                             81
mem1121      fcfs       0.00300  0.000    0.02053    0.00007    0.00337      856
disk1121     fcfs       0.64000  0.001    0.00151    0.00097    0.64000       63
   > server  0          0.64000  0.001    0.00134                             56
   > server  1          0.64000  0.000    0.00014                              6
   > server  2          0.64000  0.000    0.00002                              1
cpu1122      rnd_rob  300.00000  5.360    0.01787    5.35954  300.00000      745
   > server  0        300.00000  0.719    0.00240                            100
   > server  1        300.00000  0.705    0.00235                             98
   > server  2        300.00000  0.705    0.00235                             98
   > server  3        300.00000  0.683    0.00228                             95
   > server  4        300.00000  0.655    0.00218                             91
   > server  5        300.00000  0.640    0.00213                             89
   > server  6        300.00000  0.633    0.00211                             88
   > server  7        300.00000  0.619    0.00206                             86
mem1122      fcfs       0.00300  0.000    0.02456    0.00008    0.00338     1024
disk1122     fcfs       0.64000  0.001    0.00120    0.00077    0.64000       50
   > server  0          0.64000  0.001    0.00108                             45
   > server  1          0.64000  0.000    0.00012                              5
cpu1123      rnd_rob  300.00000  5.187    0.01729    5.18688  300.00000      721
   > server  0        300.00000  0.705    0.00235                             98
   > server  1        300.00000  0.698    0.00233                             97
   > server  2        300.00000  0.691    0.00230                             96
   > server  3        300.00000  0.655    0.00218                             91
   > server  4        300.00000  0.640    0.00213                             89
   > server  5        300.00000  0.619    0.00206                             86
   > server  6        300.00000  0.597    0.00199                             83
   > server  7        300.00000  0.583    0.00194                             81
mem1123      fcfs       0.00300  0.000    0.01978    0.00007    0.00339      825
disk1123     fcfs       0.64000  0.001    0.00120    0.00077    0.64000       50
   > server  0          0.64000  0.001    0.00108                             45
   > server  1          0.64000  0.000    0.00010                              4
   > server  2          0.64000  0.000    0.00002                              1
cpu1124      rnd_rob  300.00000  4.899    0.01633    4.89912  300.00000      681
   > server  0        300.00000  0.691    0.00230                             96
   > server  1        300.00000  0.669    0.00223                             93
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.626    0.00209                             87
   > server  4        300.00000  0.590    0.00197                             82
   > server  5        300.00000  0.568    0.00189                             79
   > server  6        300.00000  0.568    0.00189                             79
   > server  7        300.00000  0.554    0.00185                             77
mem1124      fcfs       0.00300  0.000    0.01081    0.00003    0.00313      451
disk1124     fcfs       0.64000  0.001    0.00120    0.00077    0.64000       50
   > server  0          0.64000  0.001    0.00113                             47
   > server  1          0.64000  0.000    0.00005                              2
   > server  2          0.64000  0.000    0.00002                              1
cpu1125      rnd_rob  300.00000  4.856    0.01619    4.85596  300.00000      675
   > server  0        300.00000  0.676    0.00225                             94
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.626    0.00209                             87
   > server  3        300.00000  0.626    0.00209                             87
   > server  4        300.00000  0.590    0.00197                             82
   > server  5        300.00000  0.576    0.00192                             80
   > server  6        300.00000  0.554    0.00185                             77
   > server  7        300.00000  0.547    0.00182                             76
mem1125      fcfs       0.00300  0.000    0.01384    0.00005    0.00328      577
disk1125     fcfs       0.64000  0.001    0.00199    0.00127    0.64000       83
   > server  0          0.64000  0.001    0.00180                             75
   > server  1          0.64000  0.000    0.00014                              6
   > server  2          0.64000  0.000    0.00005                              2
cpu1126      rnd_rob  300.00000  4.985    0.01662    4.98545  300.00000      693
   > server  0        300.00000  0.698    0.00233                             97
   > server  1        300.00000  0.669    0.00223                             93
   > server  2        300.00000  0.640    0.00213                             89
   > server  3        300.00000  0.626    0.00209                             87
   > server  4        300.00000  0.619    0.00206                             86
   > server  5        300.00000  0.604    0.00201                             84
   > server  6        300.00000  0.583    0.00194                             81
   > server  7        300.00000  0.547    0.00182                             76
mem1126      fcfs       0.00300  0.000    0.01350    0.00004    0.00327      563
disk1126     fcfs       0.64000  0.001    0.00192    0.00123    0.64000       80
   > server  0          0.64000  0.001    0.00165                             69
   > server  1          0.64000  0.000    0.00017                              7
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00005                              2
cpu1127      rnd_rob  300.00000  4.619    0.01540    4.61855  300.00000      642
   > server  0        300.00000  0.655    0.00218                             91
   > server  1        300.00000  0.626    0.00209                             87
   > server  2        300.00000  0.611    0.00204                             85
   > server  3        300.00000  0.576    0.00192                             80
   > server  4        300.00000  0.561    0.00187                             78
   > server  5        300.00000  0.547    0.00182                             76
   > server  6        300.00000  0.540    0.00180                             75
   > server  7        300.00000  0.504    0.00168                             70
mem1127      fcfs       0.00300  0.000    0.00873    0.00003    0.00349      364
disk1127     fcfs       0.64000  0.001    0.00192    0.00123    0.64000       80
   > server  0          0.64000  0.001    0.00175                             73
   > server  1          0.64000  0.000    0.00012                              5
   > server  2          0.64000  0.000    0.00005                              2
cpu1128      rnd_rob  300.00000  4.511    0.01504    4.51064  300.00000      627
   > server  0        300.00000  0.633    0.00211                             88
   > server  1        300.00000  0.611    0.00204                             85
   > server  2        300.00000  0.590    0.00197                             82
   > server  3        300.00000  0.576    0.00192                             80
   > server  4        300.00000  0.561    0.00187                             78
   > server  5        300.00000  0.525    0.00175                             73
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.496    0.00165                             69
mem1128      fcfs       0.00300  0.000    0.01424    0.00005    0.00332      594
disk1128     fcfs       0.64000  0.001    0.00201    0.00129    0.64000       84
   > server  0          0.64000  0.001    0.00173                             72
   > server  1          0.64000  0.000    0.00024                             10
   > server  2          0.64000  0.000    0.00005                              2
cpu1129      rnd_rob  300.00000  4.432    0.01477    4.43151  300.00000      616
   > server  0        300.00000  0.633    0.00211                             88
   > server  1        300.00000  0.604    0.00201                             84
   > server  2        300.00000  0.561    0.00187                             78
   > server  3        300.00000  0.561    0.00187                             78
   > server  4        300.00000  0.547    0.00182                             76
   > server  5        300.00000  0.525    0.00175                             73
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.482    0.00161                             67
mem1129      fcfs       0.00300  0.000    0.01285    0.00004    0.00330      536
disk1129     fcfs       0.64000  0.001    0.00206    0.00132    0.64000       86
   > server  0          0.64000  0.001    0.00163                             68
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00012                              5
   > server  3          0.64000  0.000    0.00005                              2
cpu1130      rnd_rob  300.00000  4.503    0.01501    4.50345  300.00000      626
   > server  0        300.00000  0.626    0.00209                             87
   > server  1        300.00000  0.611    0.00204                             85
   > server  2        300.00000  0.597    0.00199                             83
   > server  3        300.00000  0.576    0.00192                             80
   > server  4        300.00000  0.561    0.00187                             78
   > server  5        300.00000  0.547    0.00182                             76
   > server  6        300.00000  0.511    0.00170                             71
   > server  7        300.00000  0.475    0.00158                             66
mem1130      fcfs       0.00300  0.000    0.01391    0.00005    0.00344      580
disk1130     fcfs       0.64000  0.001    0.00223    0.00143    0.64000       93
   > server  0          0.64000  0.001    0.00194                             81
   > server  1          0.64000  0.000    0.00024                             10
   > server  2          0.64000  0.000    0.00005                              2
cpu1131      rnd_rob  300.00000  3.957    0.01319    3.95671  300.00000      550
   > server  0        300.00000  0.576    0.00192                             80
   > server  1        300.00000  0.547    0.00182                             76
   > server  2        300.00000  0.540    0.00180                             75
   > server  3        300.00000  0.511    0.00170                             71
   > server  4        300.00000  0.475    0.00158                             66
   > server  5        300.00000  0.453    0.00151                             63
   > server  6        300.00000  0.439    0.00146                             61
   > server  7        300.00000  0.417    0.00139                             58
mem1131      fcfs       0.00300  0.000    0.01067    0.00004    0.00334      445
disk1131     fcfs       0.64000  0.001    0.00199    0.00127    0.64000       83
   > server  0          0.64000  0.001    0.00180                             75
   > server  1          0.64000  0.000    0.00019                              8
cpu1132      rnd_rob  300.00000  4.144    0.01381    4.14375  300.00000      576
   > server  0        300.00000  0.583    0.00194                             81
   > server  1        300.00000  0.576    0.00192                             80
   > server  2        300.00000  0.547    0.00182                             76
   > server  3        300.00000  0.532    0.00177                             74
   > server  4        300.00000  0.504    0.00168                             70
   > server  5        300.00000  0.482    0.00161                             67
   > server  6        300.00000  0.468    0.00156                             65
   > server  7        300.00000  0.453    0.00151                             63
mem1132      fcfs       0.00300  0.000    0.01065    0.00003    0.00319      444
disk1132     fcfs       0.64000  0.001    0.00163    0.00104    0.64000       68
   > server  0          0.64000  0.001    0.00156                             65
   > server  1          0.64000  0.000    0.00007                              3
cpu1133      rnd_rob  300.00000  4.173    0.01391    4.17253  300.00000      580
   > server  0        300.00000  0.576    0.00192                             80
   > server  1        300.00000  0.568    0.00189                             79
   > server  2        300.00000  0.547    0.00182                             76
   > server  3        300.00000  0.540    0.00180                             75
   > server  4        300.00000  0.518    0.00173                             72
   > server  5        300.00000  0.511    0.00170                             71
   > server  6        300.00000  0.475    0.00158                             66
   > server  7        300.00000  0.439    0.00146                             61
mem1133      fcfs       0.00300  0.000    0.01240    0.00004    0.00318      517
disk1133     fcfs       0.64000  0.001    0.00194    0.00124    0.64000       81
   > server  0          0.64000  0.001    0.00168                             70
   > server  1          0.64000  0.000    0.00022                              9
   > server  2          0.64000  0.000    0.00005                              2
cpu1134      rnd_rob  300.00000  3.791    0.01264    3.79124  300.00000      527
   > server  0        300.00000  0.561    0.00187                             78
   > server  1        300.00000  0.540    0.00180                             75
   > server  2        300.00000  0.518    0.00173                             72
   > server  3        300.00000  0.504    0.00168                             70
   > server  4        300.00000  0.460    0.00153                             64
   > server  5        300.00000  0.432    0.00144                             60
   > server  6        300.00000  0.396    0.00132                             55
   > server  7        300.00000  0.381    0.00127                             53
mem1134      fcfs       0.00300  0.000    0.00633    0.00002    0.00330      264
disk1134     fcfs       0.64000  0.002    0.00242    0.00158    0.65267      101
   > server  0          0.64000  0.001    0.00209                             87
   > server  1          0.64000  0.000    0.00019                              8
   > server  2          0.64000  0.000    0.00012                              5
   > server  3          0.64000  0.000    0.00002                              1
cpu1135      rnd_rob  300.00000  3.978    0.01326    3.97829  300.00000      553
   > server  0        300.00000  0.583    0.00194                             81
   > server  1        300.00000  0.554    0.00185                             77
   > server  2        300.00000  0.532    0.00177                             74
   > server  3        300.00000  0.504    0.00168                             70
   > server  4        300.00000  0.475    0.00158                             66
   > server  5        300.00000  0.460    0.00153                             64
   > server  6        300.00000  0.446    0.00149                             62
   > server  7        300.00000  0.424    0.00141                             59
mem1135      fcfs       0.00300  0.000    0.01019    0.00003    0.00320      425
disk1135     fcfs       0.64000  0.001    0.00185    0.00118    0.64000       77
   > server  0          0.64000  0.001    0.00173                             72
   > server  1          0.64000  0.000    0.00012                              5
cpu1136      rnd_rob  300.00000  3.396    0.01132    3.39557  300.00000      472
   > server  0        300.00000  0.496    0.00165                             69
   > server  1        300.00000  0.482    0.00161                             67
   > server  2        300.00000  0.439    0.00146                             61
   > server  3        300.00000  0.424    0.00141                             59
   > server  4        300.00000  0.403    0.00134                             56
   > server  5        300.00000  0.403    0.00134                             56
   > server  6        300.00000  0.381    0.00127                             53
   > server  7        300.00000  0.367    0.00122                             51
mem1136      fcfs       0.00300  0.000    0.00787    0.00003    0.00353      328
disk1136     fcfs       0.64000  0.002    0.00252    0.00163    0.64610      105
   > server  0          0.64000  0.001    0.00221                             92
   > server  1          0.64000  0.000    0.00022                              9
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00005                              2
cpu1137      rnd_rob  300.00000  3.180    0.01060    3.17975  300.00000      442
   > server  0        300.00000  0.468    0.00156                             65
   > server  1        300.00000  0.460    0.00153                             64
   > server  2        300.00000  0.432    0.00144                             60
   > server  3        300.00000  0.410    0.00137                             57
   > server  4        300.00000  0.388    0.00129                             54
   > server  5        300.00000  0.367    0.00122                             51
   > server  6        300.00000  0.345    0.00115                             48
   > server  7        300.00000  0.309    0.00103                             43
mem1137      fcfs       0.00300  0.000    0.00501    0.00002    0.00330      209
disk1137     fcfs       0.64000  0.002    0.00257    0.00164    0.64000      107
   > server  0          0.64000  0.001    0.00216                             90
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00012                              5
   > server  3          0.64000  0.000    0.00002                              1
cpu1138      rnd_rob  300.00000  3.180    0.01060    3.17975  300.00000      442
   > server  0        300.00000  0.482    0.00161                             67
   > server  1        300.00000  0.460    0.00153                             64
   > server  2        300.00000  0.424    0.00141                             59
   > server  3        300.00000  0.403    0.00134                             56
   > server  4        300.00000  0.396    0.00132                             55
   > server  5        300.00000  0.360    0.00120                             50
   > server  6        300.00000  0.345    0.00115                             48
   > server  7        300.00000  0.309    0.00103                             43
mem1138      fcfs       0.00300  0.000    0.00436    0.00001    0.00310      182
disk1138     fcfs       0.64000  0.001    0.00194    0.00124    0.64000       81
   > server  0          0.64000  0.001    0.00187                             78
   > server  1          0.64000  0.000    0.00007                              3
cpu1139      rnd_rob  300.00000  3.324    0.01108    3.32363  300.00000      462
   > server  0        300.00000  0.504    0.00168                             70
   > server  1        300.00000  0.468    0.00156                             65
   > server  2        300.00000  0.446    0.00149                             62
   > server  3        300.00000  0.403    0.00134                             56
   > server  4        300.00000  0.396    0.00132                             55
   > server  5        300.00000  0.388    0.00129                             54
   > server  6        300.00000  0.367    0.00122                             51
   > server  7        300.00000  0.353    0.00118                             49
mem1139      fcfs       0.00300  0.000    0.00501    0.00002    0.00309      209
disk1139     fcfs       0.64000  0.002    0.00237    0.00152    0.64000       99
   > server  0          0.64000  0.001    0.00211                             88
   > server  1          0.64000  0.000    0.00014                              6
   > server  2          0.64000  0.000    0.00010                              4
   > server  3          0.64000  0.000    0.00002                              1
cpu1140      rnd_rob  300.00000  3.151    0.01050    3.15098  300.00000      438
   > server  0        300.00000  0.468    0.00156                             65
   > server  1        300.00000  0.446    0.00149                             62
   > server  2        300.00000  0.417    0.00139                             58
   > server  3        300.00000  0.396    0.00132                             55
   > server  4        300.00000  0.374    0.00125                             52
   > server  5        300.00000  0.360    0.00120                             50
   > server  6        300.00000  0.353    0.00118                             49
   > server  7        300.00000  0.338    0.00113                             47
mem1140      fcfs       0.00300  0.000    0.00360    0.00001    0.00310      150
disk1140     fcfs       0.64000  0.002    0.00283    0.00181    0.64000      118
   > server  0          0.64000  0.001    0.00223                             93
   > server  1          0.64000  0.000    0.00043                             18
   > server  2          0.64000  0.000    0.00017                              7
cpu1141      rnd_rob  300.00000  3.424    0.01141    3.42435  300.00000      476
   > server  0        300.00000  0.489    0.00163                             68
   > server  1        300.00000  0.475    0.00158                             66
   > server  2        300.00000  0.453    0.00151                             63
   > server  3        300.00000  0.432    0.00144                             60
   > server  4        300.00000  0.403    0.00134                             56
   > server  5        300.00000  0.403    0.00134                             56
   > server  6        300.00000  0.403    0.00134                             56
   > server  7        300.00000  0.367    0.00122                             51
mem1141      fcfs       0.00300  0.000    0.00897    0.00003    0.00330      374
disk1141     fcfs       0.64000  0.002    0.00252    0.00164    0.65219      105
   > server  0          0.64000  0.001    0.00201                             84
   > server  1          0.64000  0.000    0.00034                             14
   > server  2          0.64000  0.000    0.00012                              5
   > server  3          0.64000  0.000    0.00005                              2
cpu1142      rnd_rob  300.00000  2.957    0.00986    2.95674  300.00000      411
   > server  0        300.00000  0.460    0.00153                             64
   > server  1        300.00000  0.446    0.00149                             62
   > server  2        300.00000  0.410    0.00137                             57
   > server  3        300.00000  0.381    0.00127                             53
   > server  4        300.00000  0.353    0.00118                             49
   > server  5        300.00000  0.338    0.00113                             47
   > server  6        300.00000  0.309    0.00103                             43
   > server  7        300.00000  0.259    0.00086                             36
mem1142      fcfs       0.00300  0.000    0.00194    0.00001    0.00348       81
disk1142     fcfs       0.64000  0.001    0.00206    0.00132    0.64000       86
   > server  0          0.64000  0.001    0.00177                             74
   > server  1          0.64000  0.000    0.00019                              8
   > server  2          0.64000  0.000    0.00010                              4
cpu1143      rnd_rob  300.00000  2.849    0.00950    2.84883  300.00000      396
   > server  0        300.00000  0.489    0.00163                             68
   > server  1        300.00000  0.432    0.00144                             60
   > server  2        300.00000  0.381    0.00127                             53
   > server  3        300.00000  0.353    0.00118                             49
   > server  4        300.00000  0.324    0.00108                             45
   > server  5        300.00000  0.317    0.00106                             44
